book_id,author_id,filename,title,authors,isbn,pages,publisher,language,description,keywords,pub_type,cover_image
87968d068c6fcdb4c29ec1ad4fccb9fc,0,,"Ménage à trois. littérature, médecine, religion",Vincent Kaufmann,9782859399825 9782757418956,,Presses universitaires du Septentrion,fr,,"médecine, religion, littérature narrative",book,
b7427726ba138427cc3436c8f329c8bd,0,,Mendiants et vagabonds en Bretagne au XIXe siècle,Guy Haudebourg,9782868473080 9782753524408,,Presses universitaires de Rennes,fr,,"mendiant, hospice, oeuvre de bienfaisance, pauvreté, protection sociale, prison, XIXe siècle",book,
6905bbfcbc23dddcf016b8b0abdedbfc,0,,Menores em tempo de maioridade: do internato-prisão à vida social,"Altoé, Sonia",9788599662953,57,SciELO Books - Centro Edelstein,pt,,EDUCATION,book,
f0a7c16c66f5d614199e67b167b69618,0,,Mensch und Computer 2015 – Tagungsband,"Diefenbach, Sarah; Henze, Niels; Pielot, Martin",9783110443929 9783110435573,"xvi, 488",De Gruyter,"English, German",,,book,
2a0783c1f30129762e61d185be778bcf,0,,Mensch und Computer 2015 – Usability Professionals,"Endmann, Anja; Fischer, Holger; Krökel, Malte",9783110443882 9783110435566,"xiv, 492",De Gruyter,"English, German",,"Usability, Informatic, Media",book,
a7e0234d5fc3f891bb1e45cd587df83a,0,,Mensch und Computer 2015 – Workshopband,"Burmester, Michael; Schmidt, Albrecht; Weisbecker, Anette",9783110443905 9783110435580,"xvi, 724",De Gruyter,"English, German",,"Usability, Informatic, Media",book,
b9a7edb26e27a9a0843173e29e7d1929,0,,Mensch-Natur-Wechselwirkungen in der Vormoderne - Beiträge zur mittelalterlichen und frühneuzeitlichen Umweltgeschichte,"Mersch, Margit",9783863952853,,Universitätsverlag Göttingen,German,,RN; RN,book,
21b602a453e01911ebf712bc462d3b1c,0,,Menschenrechte im Schatten kolonialer Gewalt. Die Dekolonisierungskriege in Kenia und Algerien 1945-1962,"Klose, Fabian",9783486707540,"x, 346",De Gruyter,German,,,book,
b382ac78c8a1db4898f58a9c988228f6,0,,Menschenrechte im Unternehmen durchsetzen : Internationale Arbeitnehmerrechte : Die UN-Leitprinzipien als Hebel für Betriebsräte und Gewerkschaften,"Hadwiger ,Felix; Hamm ,Brigitte ; Vitols  ,Katrin ; Wilke ,Peter ",9783839441794 9783837641790,240,transcript Verlag,German,,Economy; Human Rights; Trade Unions; Workers' Rights; Globalization; Politics; Work; Law; Sociology of Work and Industry; International Relations; Civil Society; Political Science; UN-Leitprinzipien; Wirtschaft; Menschenrechte; Gewerkschaften; Betriebsräte; Arbeitnehmerrechte; Globalisierung; Politik; Arbeit; Recht; Arbeits- und Industriesoziologie; Internationale Politik; Zivilgesellschaft; Politikwissenschaft,book,
5a746fc4d6ceca99d77758acb748894a,0,,De menselijke beslisser : Over de psychologie van keuze en gedrag,,9789089642028,328,Amsterdam University Press,Dutch,,Public administration; Political science; Bestuurskunde; Politicologie,book,
4cd688a481eed75bedb94334a12615bc,0,,Mentalidad social y niñez abandonada. La Paz (1900-1948),Laura Escobari de Querejazu,9789995412418 9782821844346,,Institut français d’études andines,es,,"migration, Bolivie, métissage, maladie, situation sociale, politique, histoire sociale, XXe siècle, mortalité, ville, La Paz, abandon",book,
a1530318c4ca88db9fd8395d33784f52,0,,Mental Practice - Clinical and Experimental Research in Imagery and Action Observation,Magdalena Ietswaart; Andrew J. Butler; Philip L. Jackson; Martin Gareth Edwards,9782889198399,208,Frontiers Media SA,English,,Mental Practice; action simulation; action observation; imagery; Cognitive neuroscience,book,
f3ad9cdf35461ae6b36be11f0c63ee06,0,,"La mer, miroir d'infini",Marie Blain-Pinel,9782868477811 9782753545977,,Presses universitaires de Rennes,fr,,"mer, littérature, poésie, littérature française, XIXème siècle",book,
9f6c6ac6b99d6980b29e702c34302128,0,,Mercado e utopia,"Reis, Fábio Wanderley",9788599662793,460,SciELO Books - Centro Edelstein,PT,,POLITICAL SCIENCE,book,
9000803f12912579d106858a7a895d93,0,,Los mercados de la Plaza Mayor en la ciudad de México,Jorge Olvera Ramos,9789689183006 9782821827912,,Centro de estudios mexicanos y centroamericanos,es,,"Plaza Mayor de México, mercados, Nueva España",book,
09b09158147ab34940ef6e147cb3ac00,0,,Le mercure en Amazonie,"Jean-Pierre Carmouze, Marc Lucotte, Alain Boudou (dir.)",9782709914673 9782709917698,,IRD Éditions,fr,,"mercure, toxicité, contamination, cycle biogéochimique, eau continentale, sédimentation lacustre, exploitation du sous-sol, mine, or, santé publique, groupe à risque (santé publique), Amazonie, Brésil, Guyane française",book,
740e19cd663d5197b54a7864fbf76386,0,,Mergers and Alliances in Higher Education: International Practice and Emerging Opportunities,Adrian Curaj; Luke Georghiou; Jennifer Casenga Harper; Eva Egron-Polak,9783319131344 9783319131351,307,Springer,English,,Higher Education;  Educational Policy and Politics;  International and Comparative Education,book,
d2eab4e03d4c53a978942dc888ce44f3,0,,Meritocracy and the University,Anna Mountford Zimdars,9781849665223,248,Bloomsbury Academic,English,,,book,
0530d1ef255284fa4cebd529de6cac02,0,,Meritocratie: Op weg naar een nieuwe klassensamenleving,,9789462983397,254,Amsterdam University Press,Dutch,,Meritocratie; onderwijs; opvoeding; ongelijkheid; arbeidsmarkt,book,
cafc3db5e3b0e264dcb4bd0dd0345d47,0,,The Merok Feast of the Sa'dan Toradja,"Veen van der ,H.",9789004286092 9789004286733,204,Brill,English,,Indonesia,book,
6f4b4077f445eefeee704b234c795c0a,0,,Mesas de debate de las VII Jornadas de Trabajo sobre Historia Reciente (7 : 2014 : La Plata),"Flier, Patricia (coord.)",9789503413678,,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,Historia política ;  Historia social ;  Movimientos sociales ;  Enseñanza de la historia,book,
db9510be796029953718cf62722ce621,0,,La mésentente apprivoisée,Benedikt Schoenborn,9782130560388 9782940549108,,Graduate Institute Publications,fr,,"relations internationales, traité franco-allemand, traités, Charles de Gaulle",book,
5320d8035da19dce548e78f97ad83396,0,,Mesquite and Willow,Boatright/Hudson/Maxwell,9780870740183,,University of North Texas Press,,,,book,
0ee81b08d15614799e75031a015f7425,0,,The Message is Murder : Substrates of Computational Capital,"Beller ,Jonathan",9780745337319 9781786801784 9781786801791,,Pluto Press,English,,Political Science; Capitalism; Media Studies; Marshall McLuhan; Violence; Borges; Turing; Claude Shannon; Hitchcock; Marx; Computational Capital; Power; Digital Culture; Political Economy; Race & Ethnicity; Gender,book,
28ca0af5ea51a604f54d6ef3acca17f4,0,,Les messagers volants en terre d’Islam,Youssef Ragheb,9782271059970 9782271080493,,CNRS Éditions,fr,,"pigeon voyageur, islam, Empire abbasside, colombophilie, Égypte, Iraq, Bagdad",book,
98ed2c65fa97daa7cf9ad860b2473f6c,0,,Messung von Ressourceneffizienz mit der ESSENZ-Methode: Integrierte Methode zur ganzheitlichen Bewertung,Vanessa Bach; Dr. Markus Berger; Dr. Martin Henßler; Dr. Martin Kirchner; Stefan Leiser; Lisa Mohr; Dr. Elmar Rother; Dr. Klaus Ruhland; Dr. Laura Schneider; Dr.-Ing. Ladji Tikana; Dr. Wolfgang Volkhausen; Frank Walachowicz; Prof. Dr. Matthias Finkbeiner,9783662492635 9783662492642,161,Springer,Deutsche,,Natural resources,book,
2f2a6f8790e07093b9280ff341c6de42,0,,Mesures de l'écrivain,Björn-Olav Dozo,9782875440020 9782821896338,,Presses universitaires de Liège,fr,,"sociologie de la littérature, littérature belge, analyse des réseaux, analyse factorielle des correspondances",book,
f531536ff9c17ca2ce44289bebcd3d7b,0,,META-NET Strategic Research Agenda for Multilingual Europe 2020,Georg Rehm; Hans Uszkoreit,9783642363481 9783642363498,87,Springer,English,,Language Translation and Linguistics;  Computational Linguistics,book,
5929da30070dfebe1d779b5c84689e3f,0,,The metabolic challenges of immune cells in health and disease,Claudio Mauro; Christian Frezza,9782889196227,80,Frontiers Media SA,English,,Glycolysis; Pentose Phosphate Pathway; TCA cycle; fatty acid oxidation; Inflammation; Obesity; metabolic syndrome; Immunometabolism; lymphocyte; macrophage,book,
8d3b99b5f558102918fb95ec030d09f2,0,,The metabolic pathways and environmental controls of hydrocarbon biodegradation in marine ecosystems,Joel E. Kostka; Andreas P. Teske; Samantha B. Joye; Ian Head,9782889193462,195,Frontiers Media SA,English,,Deepwater Horizon; Biodegradation; Gulf of Mexico; hydrocarbon; oil spill; Bacteria; microbial communities; bacterioplankton; Metagenomics; metatran,book,
32c25ecfa754c516a332403477a7ac52,0,,Metabolically Healthy Obesity,Catherine M. Phillips (Ed.),9783038426868/9783038426875,206,MDPI AG - Multidisciplinary Digital Publishing Institute,,,Metabolically healthy obesity;  Genetics;  Nutrition;  Physical activity;  Inflammation: Intervention;  Life course;  Mortality,book,
d859dc350b5eafb9ed559ccc778e249d,0,,The Metabolism of Desire: The Poetry of Guido Cavalcanti,"Slavitt, David R.",9781926836843 9781926836850 9781926836867,149,Athabasca University Press,English; Italian,,Poetry; Renaissance; Italian; Translations,book,
2f48efca66cc8ffd775ca63dd9dc62a1,0,,Metabolismo social da cidade e outros ensaios,"Oliven, Ruben George",9788579820120,51,SciELO Books - Centro Edelstein,PT,,HISTORY,book,
5e79e43245fdecadc8fa7a7d93c4b8b3,0,,Metadata for semantic and social applications&lt;br /&gt;DC- 2008 Berlin - Proceedings of the 8. International conference on Dublin Core and Metadata Applications,"Greenberg, Jane; Klas, Wolfgang",9783940344496,,Universitätsverlag Göttingen,English,,metadata; social applications; semantic applications; Dublin Core; metadata; social applications; semantic applications; Dublin Core,book,
6b0d28a423502da00dc7d8470e1d0015,0,,Metaethics from a First Person Standpoint: An Introduction to Moral Philosophy,"Wilson, Catherine (Author)",9781783741991  9781783742004,132,Open Book Publishers,English,,"Metaethics, moral philosophy, moral judgement, moral knowledge",book,
b0cb327cb86017ba3efdb37fc88073ae,0,,Metafisica e modernità,Dieter Henrich,9788878850712 9788878854352,,Rosenberg & Sellier,it,,"filosofia, metafisica, modernità, assoluto, autocoscienza, idealismo",book,
4fa382caece58ee131d6069505f98326,0,,Metafore dello spazio,"Consarelli, Bruna",8884532396 888453240X,,Firenze University Press,Italian,,Society; Territory; Conference proceedings; Società; Territorio; Atti di convegno,book,
9d09158ace6b8dc1602d7e89bff9b7cd,0,,Metal economy in host-microbe interactions,Frederic Veyrier; Mathieu Cellier,9782889194971,215,Frontiers Media SA,English,,metal; Virulence; host; pathogen; transporter; exporter; regulation,book,
83242f8e3032ac175d719ccfafc9a19b,0,,Metaliterary Layers in Finnish Literature,,9789522220639 9789522228048 9789522228055,210,Finnish Literature Society / SKS,English,,metanarrative; adaptation; rewriting; abridgement; Robinson Crusoe,book,
3bed3dfcb3d121708bf01233c1cf745f,0,,Metallic Glasses,Keith K.C. Chan (Ed.); Jordi Sort Viñas (Ed.),9783038425076/9783038425069,194,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"bulk metallic glasses, metallic glass thin films or coatings, mechanical and physical properties, thermal-plastic forming ability, structural and functional applications",book,
9cd067e1b5ab46a85e81b3b61ab2c4df,0,,"Metallurgy, Ballistics and Epistemic Instruments: The Nova scientia of Nicolò Tartaglia – A New Edition",Matteo Valleriani,9783844252583,360,Edition Open Access,English,,MPRL; Edition Open Access; ballistics; metallurgy; Renaissance; mechanics; Tartaglia; quadrant; artillery; violent motion,book,
40c13a8dbc286ecad95f38a997ab9134,0,,Metals and neurodegeneration: Restoring the balance,Anthony R. White; Katja M. Kanninen; Peter J. Crouch,9782889197392,132,Frontiers Media SA,English,,Iron; Zinc; Copper; Manganese; Metals; Brain; Neurons; neurodegenerative disease; Alzheimer's disease,book,
4df946a0c8d971f9c1750a6c637651d4,0,,Metals Challenged by Neutron and Synchrotron Radiation,Klaus-Dieter Liss (Ed.),978‐3‐03842‐646‐2/978‐3‐03842‐647‐9,288,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,Neutron scattering;  synchrotron radiation;  X-rays;  in-situ studies;  thermo-mechanical processing;  sintering techniques;  microstructure evolution;  disorder;  extreme conditions;  phase transformation;  shock wave;  high pressure;  high temperature;  thin films;  titanium;  titanium aluminide;  steel;  metallic glass;  zirconium alloy;  hydrogen storage.,book,
0062271716db0eda1280d3a9c23b7abd,0,,Metamorfoses do corpo: uma pedagogia Freudiana,"Borges, Sherrine Njaine",9788575412718,197,SciELO Books - Editora FIOCRUZ,PT,,"Corpo humano, Teoria freudiana",book,
f8126bd052d1c1d0237be9687d51e487,0,,La métamorphose dans la littérature française des XIIe et XIIIe siècles,Cristina Noacco,9782753505513 9782753546707,,Presses universitaires de Rennes,fr,,"littérature, littérature française, merveilleux, diable, Moyen Âge, littérature médiévale",book,
02a3312756171fc5a37db5b3701a8275,0,,Métamorphose des figures du leadership au Liban,"Myriam Catusse, Karam Karam, Olfa Lamloum (dir.)",9782351591857 9782351593219,,Presses de l’Ifpo,fr,,"Amal, élections, Hezbollah, leadership, législatives, maronites, mobilisations politiques, notables, politique",book,
b57a72c038cbfe4aabc390e042de2baa,0,,Métamorphose(s),Jackie Pigeaud (dir.),9782753510531 9782753547032,,Presses universitaires de Rennes,fr,,"métamorphose, littérature, art",book,
66b89c9dab346b5d8ea634c9384cc1c5,0,,Metamorphosen in inneren Räumen - Video- und Performancearbeiten der Künstlerin Ulrike Rosenbach,"Rotermund, Meike",9783863950514,511,Universitätsverlag Göttingen,German,,Videoperformance; Photography; Drawings; Joseph Beuys; Videoperformance; Photography; Drawings; Joseph Beuys,book,
20de04636048b66bf0cf0151e6a3ea12,0,,Les métamorphoses de Sweeney dans la littérature irlandaise contemporaine,Pascale Amiot-Jouenne,9782841333783 9782841334636,,Presses universitaires de Caen,fr,,"mythologie irlandaise, littérature irlandaise, poésie, roman, traduction, adaptation (littérature), folie, Irlande",book,
d901b1481feae767f3324d14d42d7daa,0,,Les métamorphoses du livre,Roger Chartier,9782842460693 9782842462048,,Éditions de la Bibliothèque publique d’information,fr,,"bibliothèque, édition numérique, lecture publique, sociologie de la lecture, histoire du livre, bibliologie, technologies numériques, évolution de l'édition",book,
167565ad4c4e0cb509e312c0394ce534,0,,Les métamorphoses du mariage au Moyen-Orient,Barbara Drieskens (dir.),9782351590706 9782351592748,,Presses de l’Ifpo,fr,,"mariage, célibat, normes religieuses, divorce",book,
e9c73781da1fb4ee864b95c8bb31b4bd,0,,Métamorphoses du regard ancien,"Évelyne Prioux, Agnès Rouveret (dir.)",9782840160472 9782821826786,,Presses universitaires de Paris Nanterre,fr,,"mythologie grecque, culture hellénistique, sculpture antique, poésie antique, Cyrénaïque",book,
99e4ae3d54de3d3d8b3a141778c984ff,0,,Métamorphoses d’une utopie,"Fulvio Caccia, Jean-Michel Lacroix (dir.)",9782878540314 9782878548822,,Presses Sorbonne Nouvelle,fr,,"métissage, Europe, identité, multiculturalisme, États-Unis",book,
fc4f137509adaec54a5f302d26e5c9f7,0,,The metamorphosis of autism,"Evans ,Bonnie",9780719095924,512,Manchester University Press,English,,Autism; Neurodiversity; childhood development; hospital; clinic; child psychology; children's rights,book,
9cfb58a7ed982a21b0794da7d015f0a2,0,,A Metaphoric Mind: Selected Writings of Joseph Couture,edited by Ruth Couture and Virginia McGowan,9781926836522 9781926836539 9781926836546,329,Athabasca University Press,English,,first nations; education; spirituality,book,
9519c7592c3d7f11fa732421de1aa34d,0,,The Metaphorical Brain,Seana Coulson; Vicky T. Lai,9782889197729,178,Frontiers Media SA,English,,Alzheimer's disease; autism; embodiment; Executive Function; figurative language comprehension; hemispheric specialization; right hemisphere damage; Schizophrenia,book,
d8adc4975402259e4cacbdd34e97d6a6,0,,Metaphysical Knowledge,Claudine Tiercelin,9782722602304,,Collège de France,en,,"knowledge, metaphysics, philosophy",book,
245c4c9c8a73c593df842ac44a82cc58,0,,La métaphysique et les sciences,Claudine Tiercelin,9782722603417,,Collège de France,fr,,"métaphysique, réalisme, sciences",book,
7c19ed2fff8538fda1d1d032c04dfc75,0,,Metatexte. Erzählungen von schrifttragenden Artefakten in der alttestamentlichen und mittelalterlichen Literatur,"Focken, Friedrich-Emanuel; Ott, Michael R.",9783110417944 9783110425321,"viii, 380",De Gruyter,German,,"Material culture, materiality;  writing",book,
b645506b3232d54a958371be60dd2710,0,,Métatextualité et métafiction,Laurent Lepaludier (dir.),9782868477651 9782753546233,,Presses universitaires de Rennes,fr,,"Angela Carter, intertextualité, fiction, réalité, littérature",book,
0c68d52ec1f5562f18839ba721a8dca3,0,,Les métaux dans l’Ancien Monde du Ve au XIe siècle,Maurice Lombard,9782713212963 9782713225567,,Éditions de l’École des hautes études en sciences sociales,fr,,"métaux, Ancien Monde, grandes invasions, métallurgie, or, fer, acier",book,
5d06adc9e3fe684cd786bf9b9a8db432,0,,La méthode historique appliquée aux sciences sociales,Charles Seignobos,9782847885750,,ENS Éditions,fr,,"méthode historique, histoire des sciences sociales, épistémologie des sciences sociales, méthodologie, histoire, sociologie, sciences sociales",book,
d91e6653612a9f98dd1db2c4e0aea57a,0,,Methode zur Analyse von raumrelevanten Prozessen in Entwicklungsländern: Das Beispiel des Küstenraums von Benin = Méthode d'analyse de processus spatiaux dans les pays en développement: l'exemple de la zone côtière du Bénin,"Teka, Sèmadégbé Oscar",9783866447509,"XVIII, 288 p.",KIT Scientific Publishing,deutsch (ger); französisch (fre),,"Küstenzone, Vulnerabilität, raumrelevante Prozesse, Methode, Benin",book,
51ab2fa49cfb1dad7af43e2afe2ea675,0,,Les méthodes de recherche en didactiques,"Marie-Jeanne Perrin-Glorian, Yves Reuter (dir.)",9782859399498 9782757419007,,Presses universitaires du Septentrion,fr,,"recherche, didactique",book,
2bcfc8e9746e4e0a28b07eae3f1d8cb9,0,,Les méthodes d’analyse d’enquêtes,Philippe Cibois,9782847887211 9782847885743,,ENS Éditions,fr,,"méthode, statistique, analyse des correspondances",book,
13bcdcd694e19dc3f2c0427ea172923d,0,,Methods for Measuring Greenhouse Gas Balances and Evaluating Mitigation Options in Smallholder Agriculture,Todd S. Rosenstock; Mariana C. Rufino; Klaus Butterbach-Bahl; Lini Wollenberg; Meryl Richards,9783319297927 9783319297941,203,Springer,English,,environmental management;  air quality control;  air pollution;  climate change;  agriculture;  atmospheric protection;  soil science;  conservation  ,book,
dbd4ec2ea5e1b38d7c7fa2b4e04d2ee2,0,,Methods in Contemporary Linguistics,,9783110284669 9783110275681,,De Gruyter Mouton,English,,Linguistics,book,
3d93e3a5e50539044c80a370040c53f8,0,,Methods in World History: A Critical Approach,,9789187675584 9789188168481,254,Kriterium,English,,Climate history; Law comparison; Archaeological data resolution; Agricultural history; Economics/international comparisons; Source criticism,book,
a5fb818bb962eff737c9b5755f1e0496,0,,Métiers et marginalité dans la littérature,Arlette Bouloumié (dir.),9782915751017 9782753547896,,Presses universitaires de Rennes,fr,,"métiers insolites, marginalité, littérature",book,
9cc791db9d09d4f2b951d703ce4f206d,0,,Le métissage culturel en Espagne,"Jean-René Aymes, Serge Salaün (dir.)",9782878542059 9782878547368,,Presses Sorbonne Nouvelle,fr,,"Espagne, littérature, littérature espagnole, influence étrangère, civilisation, historiographie, métissage",book,
1120de0de2fa67556ad1234d7f092ab9,0,,Metode mellom forskning og læring : Refleksjon og praksis,,9788202549817,185,Cappelen Damm Akademisk/NOASP (Nordic Open Access Scholarly Publishing),Norwegian,,education; methodology; qualitative methods; kvalitativ metode; undervisning; lærerutdanning,book,
88d88f0577f287103221d9d2ffa0da2e,0,,La metodologia Sei Sigma nei servizi,"Ciappei, Cristiano; Citti, Paolo; Bacci, Niccolò; Campatelli, Gianni",8884534860 8884534852,,Firenze University Press,Italian,,Economy; Corporate Finance; Economia; Finanza aziendale,book,
2d6b7c338ebd3c9ce1bacecda5cfe11b,0,,Métodos e técnicas de pesquisa em bacias hidrográficas,"Moraes, Maria Eugênia Bruck de; Lorandi, Reinaldo",9788574554433,283,SciELO Books - Editus,pt,,SCIENCE,book,
9a416944c6ea097b7c5f5cb5b0102ef1,0,,"Métro, dépôts, réseaux","Noëlle Gérôme, Michel Margairaz (dir.)",9782859444419 9782859448561,,Éditions de la Sorbonne,fr,,"RATP, transport public, France, Paris, conducteur, métro, XXème siècle, mobilité",book,
bb4557889f90039ce4d5eac158bfe6b4,0,,Metropolregion im Klimawandel -Räumliche Strategien Klimaschutz und Klimaanpassung. Zur Entwicklung gesamträumlicher Konzepte am Beispiel der Metropolregion Rhein-Neckar,"Barbey, Kristin",9783866448957,"XIV, 423 p.",KIT Scientific Publishing,deutsch (ger),,"Metropolregion im Klimawandel, gesamträumliches Konzept Klimaschutz und Klimaanpassung, das Projekt Natur, Stadtumbau, Energiewende, Energieumbau",book,
1b366d6c2504f321f3a23d5ff9bf2c66,0,,Meurtre au palais épiscopal,Richard Marin,9782915310979 9782915310498,,Éditions de l’IHEAL,fr,,"Église catholique, Pernambuco, meurtre, clergé",book,
99a367b223b717ebb5e09a04253b5a94,0,,Mexican Border Ballads and Other Lore,"Boatright, Mody C",9781574410907,,University of North Texas Press,,,,book,
3456cc6bd64b51ba59e5704bf37ef5eb,0,,México Francia,Javier Pérez Siller (dir.),9782821855649,,Centro de estudios mexicanos y centroamericanos,es,,"Mexique, civilisation, relations internationales, histoire, influence française",book,
96796886c5427111f279c9e990993e97,0,,México Francia,"Javier Perez-Siller, Chantai Cramaussel (dir.)",9789686029789 9782821828001,,Centro de estudios mexicanos y centroamericanos,es,,"Francia, México",book,
3215aebdb2eb70d05d8abb113a85ce3f,0,,Le Mexique à l’aube du troisième millénaire,"Marie-France Prévôt Schapira, Jean Revel-Mouroz (dir.)",9782907163354 9782371540125,,Éditions de l’IHEAL,fr,,"conditions économiques, politique et gouvernement, politique économique, population",book,
8a99da9aa633e66222a7f04e397b0c0d,0,,Le Mexique. Tome premier,François-Xavier Guerra,9782858024421 9782371540231,,Éditions de l’IHEAL,fr,,"Révolution mexicaine, politique et gouvernement, Mexique, histoire, système politique, société, mutations sociales",book,
22fa837d279cddbf8a3e96e1d092423e,0,,Mexique : crise d’un modèle économique ?,Geneviève Marchini,9789686029581 9782821846166,,Centro de estudios mexicanos y centroamericanos,fr,,"macroéconomie, développement économique",book,
07e1bb72e16d46a671aa48d972cc8049,0,,mHealth in Practice,Jonathan Donner; Patricia Mechael,9781780932798,256,Bloomsbury Academic,English,,,book,
79c58489d50f10d053bbf4c004792ca9,0,,"Michel Foucault, treinta años después: Aportes para pensar el problema del cuerpo y la educación","Rodríguez, Norma  Beatriz (Comp.); Viafara Sandoval, Harold (Comp.) ",9789503414408,296,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,"Educación física;  Filosofía;  Enseñanza;  Foucault, Michel;  Educación corporal",book,
f82732f36c0e41165cfedb90d5af12a9,0,,Michel Foucault: crítico-esteta-cínico mitigado,"Rocha, Jorge Alberto da Costa",9788578791841,315,SciELO Books - EDUEPB,pt,,PHILOSOPHY,book,
eb81d3e22898e93f9534e89a3751d158,0,,Michel Houellebecq : Humanity and its Aftermath,"Morrey ,Douglas",9781846318610 9781781387665,,Liverpool University Press,English,,Languages; French,book,
72093f7f17a71a9f63a60d580c23f073,0,,"Michelet, rythme de la prose, rythme de l'histoire",Paule Petitier (dir.),9782757401408 9782757418949,,Presses universitaires du Septentrion,fr,,"histoire, littérature, temps, rythme",book,
d567d9f02f57da49750dee51a90462ec,0,,The Michigan Critical Care Handbook,Robert H. Bartlett,160785208X 9781607852087,248,MPublishing,English,,"Critical care medicine; Patient monitoring; Critical Care; Monitoring, Physiologic",book,
dce090b60b89326d907f7da7d7292bac,0,,Micro y pequeña empresa en México,"Thomas Calvo, Bernardo Méndez (dir.)",9789686029444 9782821846203,,Centro de estudios mexicanos y centroamericanos,es,,"política económica y social, globalización",book,
b9c48530a65729ad3212bc4cb2ead985,0,,"Micro-, Meso- and Macro-Connectomics of the Brain",Henry Kennedy; David C. Van Essen; Yves Christen,9783319277769 9783319277776,166,Springer,English,,"Neurosciences, Neurology",book,
59af891b7d3fa4cde370cf112989fa0d,0,,"Micro-, Meso- and Macro-Dynamics of the Brain",György Buzsáki ; Yves Christen,9783319288017 9783319288024,172,Springer,English,,"Neurosciences, Neurology, Psychiatry",book,
92cf93cbf7e5f0745a895e6b4d1c4b4c,0,,"Micro-progettazione: pratiche a confronto. PROPIT, EAS, Flipped Classroom","Rossi ,Pier Giuseppe; Giaconi ,Catia",9788891734075,,FrancoAngeli,Italian,,micro-planning; EAS; Flipped classroom; education; inclusion school; university; students; teachers; Propit,book,
058326df6ad2376a96f5fb74b915ccdf,0,,Micro/Nano Devices for Chemical Analysis,Manabu Tokeshi (Ed.); Kiichi Sato (Ed.),9783038425342/9783038425359,"X, 218",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"chemical analysis, micro total analysis systems, micro/nanofluidics, paper-based microfluidics, digital microfludics, biochip array, microfluidic devices hyphenated with other conventional analytical instruments, pretreatment devices for analysis/assay",book,
60aaa0015268662c857b3a17c0deec12,0,,Micro/Nano Manufacturing,Hans Nørgaard Hansen (Ed.); Guido Tosello (Ed.),9783038426042/9783038426059," X, 180",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,,book,
dec1d8c94973d4af110be8da939d2a7e,0,,Micro/Nano-Chip Electrokinetics,Xiangchun Xuan; Shizhi Qian,9783038424536/9783038424529," X, 192",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,electrokinetics; micro/nanofluidics; electroosmosis; electrophoresis; diffusioosmosis; diffusiophoresis; streaming potential/current; dielectrophoresis; induced charge electrokinetics; electrical sensing  ,book,
839375b758188672c77162dd51cd1389,0,,Micro/Nanofluidic Devices for Single Cell Analysis,,9783038421467 9783038420903,166,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"lab on a Chip, life on a Chip, organ on a chip, lab in a Cell, cell chip, micro total analysis (µTAS), microfluidics, nanofluidics, single-cell perturbation, single-cell cultivation, single cell proteomics, single cells interaction, dielectrophoresis, electrophoresis, optical Trapping, capillary electrophoresis, electroporation, flow cytometry, heterogeneity, mechanical characterization, optical characterization, biochemical characterization, system biology",book,
c3a628475de333c5b2fbbee528067312,0,,Des microbes et des hommes. Guerre et paix aux surfaces muqueuses,Philippe Sansonetti,9782213642956 9782722601031,,Collège de France,fr,,"génétique moléculaire, maladies infectieuses, médecine, microbiologie",book,
dd74e5af1193f98d5497324cefb56466,0,,Microbial and Environmental Factors in Autoimmune and Inflammatory Diseases,Marina I. Arleevskaya; Gayane Manukyan; Ryo Inoue; Rustam Aminov,9782889451555,193,Frontiers Media SA,English,,Rheumatoid arthritis; Autoimmune ecology; Silica exposure; Viruses; Bacteria; environment,book,
cb5590363fa09d46950a76324f9b992f,0,,Microbial Ecology of Arid Terrestrial Systems,Thulani P. Makhalanyane; Don Cowan; Jean-Baptiste Ramond,9782889199693,127,Frontiers Media SA,English,,Arid environment; xeric stress; desert; environmental gradients; Nitrogen,book,
373c90f0dc37de5e502f3b8cd989a8a0,0,,Microbial Exopolysaccharides: From Genes to Applications,Jochen Schmid; Julia Farina; Bernd Rehm; Volker Sieber,9782889198436,161,Frontiers Media SA,English,,Microbial polysaccharides; exopolysaccharide biosynthesis; alginate; polysaccharide modifying enzymes; polysaccharide applications; biofilm; structural analysis of polysaccharides; screening for microbial exopolysaccharide producers; tailor made exopolysaccharides; rare sugars,book,
7884ac67d623b5161f73f37dfd6051ad,0,,Microbial mechanisms of tolerance to weak acids: an overview,Nuno Pereira Mira; Miguel Cacho Teixeira,9782889193059,91,Frontiers Media SA,English,,Carboxylic Acids; weak acid food preservatives; Response and resistance to weak acid stress; food-borne spoilage microbes; tolerance to weak acids,book,
